Date,SiteName,LocationName,WeekDay,Year,Month,NorthboundCount,SouthboundCount,TotalCount
17/12/2024 19:00,York,Goodramgate,Tuesday,2024,December,333,280,613
17/12/2024 19:00,York,Davygate,Tuesday,2024,December,647,338,985
17/12/2024 20:00,York,Blake Street,Tuesday,2024,December,299,262,561
17/12/2024 20:00,York,Goodramgate,Tuesday,2024,December,236,189,425
17/12/2024 20:00,York,Davygate,Tuesday,2024,December,289,274,563
17/12/2024 21:00,York,Blake Street,Tuesday,2024,December,215,230,445
17/12/2024 21:00,York,Goodramgate,Tuesday,2024,December,199,149,348
17/12/2024 21:00,York,Davygate,Tuesday,2024,December,221,112,333
18/12/2024 10:00,York,Blake Street,Wednesday,2024,December,649,725,1374
18/12/2024 10:00,York,Goodramgate,Wednesday,2024,December,617,1077,1694
18/12/2024 10:00,York,Davygate,Wednesday,2024,December,492,952,1444
18/12/2024 11:00,York,Blake Street,Wednesday,2024,December,915,1126,2041
18/12/2024 11:00,York,Goodramgate,Wednesday,2024,December,941,1359,2300
18/12/2024 11:00,York,Davygate,Wednesday,2024,December,772,1676,2448
18/12/2024 12:00,York,Blake Street,Wednesday,2024,December,1425,1428,2853
18/12/2024 12:00,York,Goodramgate,Wednesday,2024,December,1198,1454,2652
18/12/2024 12:00,York,Davygate,Wednesday,2024,December,1339,2227,3566
18/12/2024 13:00,York,Blake Street,Wednesday,2024,December,1452,1305,2757
18/12/2024 13:00,York,Goodramgate,Wednesday,2024,December,1411,1461,2872
18/12/2024 13:00,York,Davygate,Wednesday,2024,December,1436,2129,3565
18/12/2024 14:00,York,Blake Street,Wednesday,2024,December,1348,1157,2505
18/12/2024 14:00,York,Goodramgate,Wednesday,2024,December,1201,1449,2650
18/12/2024 14:00,York,Davygate,Wednesday,2024,December,1433,1970,3403
18/12/2024 15:00,York,Blake Street,Wednesday,2024,December,1187,1065,2252
18/12/2024 15:00,York,Goodramgate,Wednesday,2024,December,1079,1510,2589
18/12/2024 15:00,York,Davygate,Wednesday,2024,December,1519,1716,3235
18/12/2024 16:00,York,Blake Street,Wednesday,2024,December,1177,1017,2194
18/12/2024 16:00,York,Goodramgate,Wednesday,2024,December,976,1396,2372
18/12/2024 16:00,York,Davygate,Wednesday,2024,December,1454,1382,2836
18/12/2024 17:00,York,Blake Street,Wednesday,2024,December,1036,1020,2056
18/12/2024 17:00,York,Goodramgate,Wednesday,2024,December,776,922,1698
18/12/2024 17:00,York,Davygate,Wednesday,2024,December,1278,1091,2369
18/12/2024 18:00,York,Blake Street,Wednesday,2024,December,711,395,1106
18/12/2024 18:00,York,Goodramgate,Wednesday,2024,December,597,537,1134
18/12/2024 18:00,York,Davygate,Wednesday,2024,December,1402,887,2289
18/12/2024 19:00,York,Blake Street,Wednesday,2024,December,418,355,773
18/12/2024 19:00,York,Goodramgate,Wednesday,2024,December,448,391,839
18/12/2024 19:00,York,Davygate,Wednesday,2024,December,884,497,1381
18/12/2024 20:00,York,Blake Street,Wednesday,2024,December,244,316,560
18/12/2024 20:00,York,Goodramgate,Wednesday,2024,December,290,270,560
18/12/2024 20:00,York,Davygate,Wednesday,2024,December,178,210,388
18/12/2024 21:00,York,Blake Street,Wednesday,2024,December,236,221,457
18/12/2024 21:00,York,Goodramgate,Wednesday,2024,December,185,247,432
18/12/2024 21:00,York,Davygate,Wednesday,2024,December,128,179,307
19/12/2024 10:00,York,Blake Street,Thursday,2024,December,713,924,1637
19/12/2024 10:00,York,Goodramgate,Thursday,2024,December,537,719,1256
19/12/2024 10:00,York,Davygate,Thursday,2024,December,764,977,1741
19/12/2024 11:00,York,Blake Street,Thursday,2024,December,1069,1390,2459
19/12/2024 11:00,York,Goodramgate,Thursday,2024,December,608,887,1495
19/12/2024 11:00,York,Davygate,Thursday,2024,December,1011,1906,2917
19/12/2024 12:00,York,Blake Street,Thursday,2024,December,1137,1325,2462
19/12/2024 12:00,York,Goodramgate,Thursday,2024,December,625,802,1427
19/12/2024 12:00,York,Davygate,Thursday,2024,December,1265,2132,3397
19/12/2024 13:00,York,Blake Street,Thursday,2024,December,1297,1338,2635
19/12/2024 13:00,York,Goodramgate,Thursday,2024,December,890,711,1601
19/12/2024 13:00,York,Davygate,Thursday,2024,December,1486,2126,3612
19/12/2024 14:00,York,Blake Street,Thursday,2024,December,1163,1092,2255
19/12/2024 14:00,York,Goodramgate,Thursday,2024,December,928,811,1739
19/12/2024 14:00,York,Davygate,Thursday,2024,December,1513,1844,3357
19/12/2024 15:00,York,Blake Street,Thursday,2024,December,1108,1067,2175
19/12/2024 15:00,York,Goodramgate,Thursday,2024,December,910,800,1710
19/12/2024 15:00,York,Davygate,Thursday,2024,December,1506,1855,3361
19/12/2024 16:00,York,Blake Street,Thursday,2024,December,998,1070,2068
19/12/2024 16:00,York,Goodramgate,Thursday,2024,December,693,842,1535
19/12/2024 16:00,York,Davygate,Thursday,2024,December,1528,1691,3219
19/12/2024 17:00,York,Blake Street,Thursday,2024,December,1046,962,2008
19/12/2024 17:00,York,Goodramgate,Thursday,2024,December,686,727,1413
19/12/2024 17:00,York,Davygate,Thursday,2024,December,1429,1478,2907
19/12/2024 18:00,York,Blake Street,Thursday,2024,December,629,606,1235
19/12/2024 18:00,York,Goodramgate,Thursday,2024,December,609,676,1285
19/12/2024 18:00,York,Davygate,Thursday,2024,December,1123,959,2082
19/12/2024 19:00,York,Blake Street,Thursday,2024,December,428,330,758
19/12/2024 19:00,York,Goodramgate,Thursday,2024,December,436,411,847
19/12/2024 19:00,York,Davygate,Thursday,2024,December,1019,569,1588
19/12/2024 20:00,York,Blake Street,Thursday,2024,December,235,239,474
19/12/2024 20:00,York,Goodramgate,Thursday,2024,December,297,263,560
19/12/2024 20:00,York,Davygate,Thursday,2024,December,349,322,671
19/12/2024 21:00,York,Blake Street,Thursday,2024,December,188,183,371
19/12/2024 21:00,York,Goodramgate,Thursday,2024,December,142,133,275
19/12/2024 21:00,York,Davygate,Thursday,2024,December,291,256,547
20/12/2024 10:00,York,Blake Street,Friday,2024,December,573,1019,1592
20/12/2024 10:00,York,Goodramgate,Friday,2024,December,588,713,1301
20/12/2024 10:00,York,Davygate,Friday,2024,December,788,941,1729
20/12/2024 11:00,York,Blake Street,Friday,2024,December,1004,1447,2451
20/12/2024 11:00,York,Goodramgate,Friday,2024,December,717,995,1712
20/12/2024 11:00,York,Davygate,Friday,2024,December,1495,1748,3243
20/12/2024 12:00,York,Blake Street,Friday,2024,December,1483,1626,3109
20/12/2024 12:00,York,Goodramgate,Friday,2024,December,871,999,1870
20/12/2024 12:00,York,Davygate,Friday,2024,December,1627,2365,3992
20/12/2024 13:00,York,Blake Street,Friday,2024,December,1697,1643,3340
20/12/2024 13:00,York,Goodramgate,Friday,2024,December,1067,1203,2270
20/12/2024 13:00,York,Davygate,Friday,2024,December,1770,2641,4411
20/12/2024 14:00,York,Blake Street,Friday,2024,December,1634,1557,3191
20/12/2024 14:00,York,Goodramgate,Friday,2024,December,1044,801,1845
20/12/2024 14:00,York,Davygate,Friday,2024,December,1754,2694,4448
20/12/2024 15:00,York,Blake Street,Friday,2024,December,1791,1460,3251
20/12/2024 15:00,York,Goodramgate,Friday,2024,December,981,689,1670
20/12/2024 15:00,York,Davygate,Friday,2024,December,1688,2568,4256
20/12/2024 16:00,York,Blake Street,Friday,2024,December,1678,1448,3126
20/12/2024 16:00,York,Goodramgate,Friday,2024,December,874,663,1537
20/12/2024 16:00,York,Davygate,Friday,2024,December,1613,2008,3621
20/12/2024 17:00,York,Blake Street,Friday,2024,December,1199,1083,2282
20/12/2024 17:00,York,Goodramgate,Friday,2024,December,550,652,1202
20/12/2024 17:00,York,Davygate,Friday,2024,December,1558,1729,3287
20/12/2024 18:00,York,Blake Street,Friday,2024,December,891,681,1572
20/12/2024 18:00,York,Goodramgate,Friday,2024,December,577,551,1128
20/12/2024 18:00,York,Davygate,Friday,2024,December,1576,1078,2654
20/12/2024 19:00,York,Blake Street,Friday,2024,December,724,367,1091
20/12/2024 19:00,York,Goodramgate,Friday,2024,December,285,259,544
20/12/2024 19:00,York,Davygate,Friday,2024,December,1262,559,1821
20/12/2024 20:00,York,Blake Street,Friday,2024,December,459,267,726
20/12/2024 20:00,York,Goodramgate,Friday,2024,December,0,0,0
20/12/2024 20:00,York,Davygate,Friday,2024,December,785,394,1179
20/12/2024 21:00,York,Blake Street,Friday,2024,December,397,234,631
20/12/2024 21:00,York,Goodramgate,Friday,2024,December,0,0,0
20/12/2024 21:00,York,Davygate,Friday,2024,December,441,372,813
21/12/2024 10:00,York,Blake Street,Saturday,2024,December,751,1053,1804
21/12/2024 10:00,York,Goodramgate,Saturday,2024,December,800,1297,2097
21/12/2024 10:00,York,Davygate,Saturday,2024,December,973,1684,2657
21/12/2024 11:00,York,Blake Street,Saturday,2024,December,1084,1541,2625
21/12/2024 11:00,York,Goodramgate,Saturday,2024,December,1288,1487,2775
21/12/2024 11:00,York,Davygate,Saturday,2024,December,1666,2420,4086
21/12/2024 12:00,York,Blake Street,Saturday,2024,December,1315,1907,3222
21/12/2024 12:00,York,Goodramgate,Saturday,2024,December,1539,1786,3325
21/12/2024 12:00,York,Davygate,Saturday,2024,December,2057,3247,5304
21/12/2024 13:00,York,Blake Street,Saturday,2024,December,1752,1859,3611
21/12/2024 13:00,York,Goodramgate,Saturday,2024,December,1363,1778,3141
21/12/2024 13:00,York,Davygate,Saturday,2024,December,2226,3413,5639
21/12/2024 14:00,York,Blake Street,Saturday,2024,December,1831,1572,3403
21/12/2024 14:00,York,Goodramgate,Saturday,2024,December,1486,1938,3424
21/12/2024 14:00,York,Davygate,Saturday,2024,December,2680,3121,5801
21/12/2024 15:00,York,Blake Street,Saturday,2024,December,1751,1521,3272
21/12/2024 15:00,York,Goodramgate,Saturday,2024,December,1638,1814,3452
21/12/2024 15:00,York,Davygate,Saturday,2024,December,3171,3145,6316
21/12/2024 16:00,York,Blake Street,Saturday,2024,December,1397,1131,2528
21/12/2024 16:00,York,Goodramgate,Saturday,2024,December,1437,1491,2928
21/12/2024 16:00,York,Davygate,Saturday,2024,December,2595,2692,5287
21/12/2024 17:00,York,Blake Street,Saturday,2024,December,1262,1104,2366
21/12/2024 17:00,York,Goodramgate,Saturday,2024,December,1220,1144,2364
21/12/2024 17:00,York,Davygate,Saturday,2024,December,2506,1991,4497
21/12/2024 18:00,York,Blake Street,Saturday,2024,December,991,937,1928
21/12/2024 18:00,York,Goodramgate,Saturday,2024,December,1532,807,2339
21/12/2024 18:00,York,Davygate,Saturday,2024,December,2327,1086,3413
21/12/2024 19:00,York,Blake Street,Saturday,2024,December,584,419,1003
21/12/2024 19:00,York,Goodramgate,Saturday,2024,December,1143,446,1589
21/12/2024 19:00,York,Davygate,Saturday,2024,December,1779,811,2590
21/12/2024 20:00,York,Blake Street,Saturday,2024,December,401,371,772
21/12/2024 20:00,York,Goodramgate,Saturday,2024,December,563,343,906
21/12/2024 20:00,York,Davygate,Saturday,2024,December,1022,560,1582
21/12/2024 21:00,York,Blake Street,Saturday,2024,December,402,369,771
21/12/2024 21:00,York,Goodramgate,Saturday,2024,December,266,349,615
21/12/2024 21:00,York,Davygate,Saturday,2024,December,722,411,1133
22/12/2024 10:00,York,Blake Street,Sunday,2024,December,659,1128,1787
22/12/2024 10:00,York,Goodramgate,Sunday,2024,December,612,985,1597
22/12/2024 10:00,York,Davygate,Sunday,2024,December,615,913,1528
22/12/2024 11:00,York,Blake Street,Sunday,2024,December,1081,1620,2701
22/12/2024 11:00,York,Goodramgate,Sunday,2024,December,743,1423,2166
22/12/2024 11:00,York,Davygate,Sunday,2024,December,1253,2222,3475
22/12/2024 12:00,York,Blake Street,Sunday,2024,December,1423,1693,3116
22/12/2024 12:00,York,Goodramgate,Sunday,2024,December,1310,1529,2839
22/12/2024 12:00,York,Davygate,Sunday,2024,December,2058,2519,4577
22/12/2024 13:00,York,Blake Street,Sunday,2024,December,1683,1507,3190
22/12/2024 13:00,York,Goodramgate,Sunday,2024,December,1542,1456,2998
22/12/2024 13:00,York,Davygate,Sunday,2024,December,2493,3142,5635
22/12/2024 14:00,York,Blake Street,Sunday,2024,December,1787,1725,3512
22/12/2024 14:00,York,Goodramgate,Sunday,2024,December,1640,1423,3063
22/12/2024 14:00,York,Davygate,Sunday,2024,December,2883,3278,6161
22/12/2024 15:00,York,Blake Street,Sunday,2024,December,1663,1431,3094
22/12/2024 15:00,York,Goodramgate,Sunday,2024,December,1476,1498,2974
22/12/2024 15:00,York,Davygate,Sunday,2024,December,2550,3089,5639
22/12/2024 16:00,York,Blake Street,Sunday,2024,December,1220,982,2202
22/12/2024 16:00,York,Goodramgate,Sunday,2024,December,1333,1221,2554
22/12/2024 16:00,York,Davygate,Sunday,2024,December,2236,2080,4316
22/12/2024 17:00,York,Blake Street,Sunday,2024,December,937,674,1611
22/12/2024 17:00,York,Goodramgate,Sunday,2024,December,862,574,1436
22/12/2024 17:00,York,Davygate,Sunday,2024,December,1762,1181,2943
22/12/2024 18:00,York,Blake Street,Sunday,2024,December,608,461,1069
22/12/2024 18:00,York,Goodramgate,Sunday,2024,December,495,519,1014
22/12/2024 18:00,York,Davygate,Sunday,2024,December,910,703,1613
22/12/2024 19:00,York,Blake Street,Sunday,2024,December,419,251,670
22/12/2024 19:00,York,Goodramgate,Sunday,2024,December,371,420,791
22/12/2024 19:00,York,Davygate,Sunday,2024,December,598,451,1049
22/12/2024 20:00,York,Blake Street,Sunday,2024,December,307,370,677
22/12/2024 20:00,York,Goodramgate,Sunday,2024,December,270,253,523
22/12/2024 20:00,York,Davygate,Sunday,2024,December,300,329,629
22/12/2024 21:00,York,Blake Street,Sunday,2024,December,325,323,648
22/12/2024 21:00,York,Goodramgate,Sunday,2024,December,253,215,468
22/12/2024 21:00,York,Davygate,Sunday,2024,December,218,267,485
